Sun 01 Sep 2024 10:29:48 IDT

SLURM_JOBID:		 986857
SLURM_JOB_NODELIST:	 ise-cpu-intl-11 


executing python ./train_darpatc.py --scene cadets
rm: cannot remove 'result_*': No such file or directory
Start training graph 0 2024-09-01 10:30:12
Data(edge_index=[2, 4347080], test_mask=[362645], train_mask=[362645], x=[362645, 56], y=[362645])
feature  56 ; label  6
1 687.4008869925283 0.9103117373740159 2024-09-01 10:31:18
2 56.19417228707228 0.8861227922624054 2024-09-01 10:32:02
3 31.69118783763786 0.9096389030594658 2024-09-01 10:32:46
4 26.82276362492749 0.911050752112948 2024-09-01 10:33:30
5 17.706477242430683 0.9085607136455762 2024-09-01 10:34:14
6 16.96240193570608 0.9083428697486523 2024-09-01 10:34:58
7 13.259200335663317 0.9075349170676557 2024-09-01 10:35:42
8 12.54796575947933 0.9086351666230059 2024-09-01 10:36:28
9 9.251934879599032 0.9082877193950006 2024-09-01 10:37:12
10 12.327712781792956 0.9082822043596355 2024-09-01 10:37:59
11 10.698747768727568 0.9072150450164762 2024-09-01 10:38:46
12 7.373860568780756 0.908483503150464 2024-09-01 10:39:33
13 6.068196956096167 0.9080671179803941 2024-09-01 10:40:20
14 4.802974226129472 0.9073887686304788 2024-09-01 10:41:06
15 3.292442341291909 0.800317114533497 2024-09-01 10:41:53
16 2.15051457417493 0.9073529209006053 2024-09-01 10:42:40
17 2.1407747633081224 0.8020957134387624 2024-09-01 10:43:29
18 1.4658980462957714 0.9182506307821698 2024-09-01 10:44:17
19 1.1583119885819475 0.9182313281583918 2024-09-01 10:45:04
20 0.8288126085548071 0.9182258131230266 2024-09-01 10:45:51
21 0.8651759062375272 0.9182009954638835 2024-09-01 10:46:37
22 0.7146128654384651 0.9164030939348399 2024-09-01 10:47:24
23 0.5290579441713708 0.9181982379462008 2024-09-01 10:48:11
24 0.572157464313031 0.7452550014476967 2024-09-01 10:48:58
25 0.6789939793888928 0.7366818789725489 2024-09-01 10:49:47
26 0.606682113289211 0.7420507659005363 2024-09-01 10:50:39
27 0.6157959449719019 0.7431068951729652 2024-09-01 10:51:31
28 0.5958804343099707 0.7487763515283542 2024-09-01 10:52:20
29 0.6125839868393684 0.7416591983896097 2024-09-01 10:53:10
93686
268959
1 1.6304527430866926 0.022970347757402386 2024-09-01 10:54:51
2 1.4790612121631341 0.036462224878850626 2024-09-01 10:55:11
3 1.437862738443653 0.038009948124586385 2024-09-01 10:55:32
4 1.4732991813088965 0.04271716158230685 2024-09-01 10:55:52
5 1.3632347714704252 0.4719381764617979 2024-09-01 10:56:11
